Id,to_n,program_n,electron_n,the_n,be_n,or_n,can_n,process_n,accept_n,data_n,a_n,inform_n,oper_n,instruct_n,system_n,store_n,that_n,and_n,comput_n,which_n,set_n,result_n,c_n,devic_n,calcul_n,is_n,it_n,in_n,perform_n,i_n,for_n,machin_n,by_n,on_n,of_n,with_n,us_n,an_n,as_n,other_n
1,0.0,0.0,0.0917041341235,0.0,0.0,0.0,0.123975314717,0.0942339109769,0.0,0.119309829221,0.00919532544796,0.0,0.0,0.0,0.0,0.114062603165,0.0694738110646,0.0381525821793,0.0102611589108,0.0,0.0,0.0,0.0,0.0,0.161740161529,0.0390028838165,0.0,0.0,0.17847681837,0.0,0.0,0.107973687274,0.0,0.0,0.0,0.0,0.0,0.1172560346,0.0,0.0
2,0.0842548373999,0.0,0.0,0.0588698025273,0.0,0.0965303081673,0.0,0.0,0.0,0.0,0.00857143461954,0.0,0.0,0.0,0.0,0.0,0.0525915620239,0.0,0.0124442903349,0.144951233594,0.0,0.0,0.0,0.069419880437,0.122437039317,0.0295251196374,0.0,0.0,0.135106661335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0827082343841,0.186603755535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134798852941,0.0,0.0,0.160731726315,0.0,0.0,0.0,0.0349111579204,0.0122158598073,0.0,0.227957872727,0.227957872727,0.0,0.109173325932,0.0,0.0464327436039,0.0,0.0,0.212475784755,0.0,0.0,0.0,0.0,0.0,0.0925817229646,0.219958602407,0.0,0.0,0.0,0.0
4,0.104897436665,0.0,0.106425416263,0.0,0.0,0.0,0.0,0.109361298678,0.0,0.0,0.0121158080874,0.182028271209,0.0,0.0,0.0,0.0,0.0806264552043,0.0340324386219,0.0119083847076,0.0,0.0,0.0,0.0,0.0,0.0,0.0588898532007,0.161299994399,0.0,0.0,0.0,0.0,0.125306723884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0453549502339,0.0,0.0598676879198,0.0749924170055,0.0,0.0,0.0,0.0,0.134806844161,0.0598676879198,0.00739200312068,0.0,0.168766632152,0.0,0.0,0.0,0.0,0.0306703670389,0.00989500760425,0.0,0.0,0.125005908419,0.0,0.0598676879198,0.0,0.0254624559581,0.0,0.0,0.116515951709,0.0,0.0,0.0,0.0,0.0,0.0813354696194,0.0,0.0,0.0,0.0,0.0
6,0.0707313629682,0.12265813233,0.0717616653573,0.0608556949683,0.0,0.0997866263659,0.0,0.0,0.0,0.0,0.00816957636649,0.0,0.0,0.105651964504,0.0,0.0,0.0543656665903,0.0229477558785,0.00802971271654,0.149840965626,0.0,0.0,0.0,0.0,0.0,0.0305211092516,0.160656259377,0.164667835208,0.0,0.0970149833738,0.0,0.109928129011,0.15548886629,0.0,0.0,0.0,0.194947590858,0.0917569136494,0.0,0.0
7,0.0,0.0,0.0,0.0943999153709,0.0,0.0,0.0,0.0,0.0,0.0,0.013744613842,0.0,0.0,0.0,0.0,0.0,0.0843325234866,0.0,0.0162053231455,0.232434688019,0.0,0.0,0.0,0.0,0.0,0.0615967788188,0.0,0.0,0.0,0.0,0.0,0.131066561319,0.0,0.0,0.0943999153709,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00610549588973,0.0,0.0,0.0,0.178381379586,0.0,0.0600153400531,0.032958321392,0.0115325373775,0.0,0.0,0.0,0.0,0.0,0.0,0.0336928592145,0.120065727681,0.0,0.0,0.107096768652,0.0,0.0,0.0,0.223318221407,0.0,0.0,0.0,0.101292280961,0.0,0.0
9,0.0,0.0,0.0,0.0692330800047,0.0,0.0,0.11037005015,0.0,0.0,0.106216563068,0.00629210288996,0.0,0.0,0.120195996692,0.0,0.13211332072,0.0,0.0339656520984,0.0118850152505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11037005015,0.0,0.0,0.0,0.0,0.0,0.164486153752,0.0,0.0,0.206721260887,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918550770597,0.00921046074623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102780485469,0.0,0.0,0.0,0.0,0.0918550770597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.102231441679,0.0,0.13494359523,0.114435558712,0.0,0.187642887755,0.0,0.138666188404,0.0,0.175565665117,0.0104002351136,0.177401976481,0.0,0.0,0.0,0.167844316939,0.102231441679,0.0431519065965,0.0150994029646,0.0,0.0,0.0,0.0,0.13494359523,0.0,0.0573931526299,0.204522584163,0.0,0.0,0.237348171863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17254348479,0.0,0.0
12,0.0505807099695,0.0,0.0,0.0566189003141,0.0,0.0928394467245,0.0,0.0,0.0,0.0,0.00760080761782,0.0,0.0,0.0,0.0,0.0,0.0,0.0277771532068,0.00747068132384,0.0,0.0,0.0,0.0,0.0667655932507,0.0,0.0283962190078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139408985472,0.0,0.0,0.0
13,0.0483954805737,0.0,0.0,0.0541728040573,0.0,0.0,0.0,0.0,0.0,0.0,0.00640546685531,0.0,0.0,0.0,0.0,0.0,0.0483954805737,0.0,0.00929966718714,0.133386123925,0.0,0.0,0.197027478734,0.0,0.0,0.0,0.0,0.112668251897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128705471095,0.0,0.0,0.0,0.143844100239
14,0.143766165438,0.0,0.189768655493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249477083378,0.0,0.0,0.0,0.0,0.143766165438,0.0,0.0212340081383,0.0,0.0,0.0,0.396243850292,0.189768655493,0.0,0.105007324908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382339256285,0.0,0.242644677332,0.0,0.0
15,0.0807948183486,0.0,0.0,0.117665007642,0.0,0.148296578641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155255183372,0.0,0.0,0.0,0.0,0.0,0.188096302335,0.0453585439568,0.0,0.0,0.0,0.144177537964,0.0,0.1255683878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0578508813557,0.130521365888,0.0,0.0842507543919,0.0,0.0,0.10323431395,0.0,0.0,0.0,0.00765695264684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111166153681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10323431395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0912675909884,0.0,0.0,0.0,0.0,0.0,0.0,0.00730583589115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106068525287,0.0,0.0,0.0,0.0,0.0,0.0,0.0309884266802,0.0,0.0,0.0,0.0,0.0,0.0,0.15786960077,0.0,0.0617874739103,0.0,0.0,0.0,0.0,0.0
18,0.0,0.124361316387,0.0727581204801,0.0988482452471,0.0,0.0,0.0,0.0747652471036,0.0,0.0946604971727,0.0,0.0,0.0,0.107119007398,0.0,0.0,0.0551205675072,0.0343672934685,0.00814121024564,0.0,0.151921600141,0.151921600141,0.0,0.0727581204801,0.0,0.0309449137371,0.0,0.0,0.0,0.0983620964416,0.141603625376,0.0,0.0,0.0,0.0802744795959,0.0,0.151921600141,0.0930310151658,0.141603625376,0.0
19,0.0,0.0,0.0,0.0691352354384,0.0,0.0,0.0,0.0,0.0,0.0,0.00628321049231,0.0,0.0,0.0,0.0,0.0,0.0,0.0260698445111,0.00912217138347,0.0,0.0,0.0,0.0,0.120422288388,0.0,0.0,0.0,0.0,0.0,0.110214068217,0.0,0.0,0.0,0.0,0.0691352354384,0.0,0.0,0.0,0.0,0.0
20,0.0,0.2106275237,0.0,0.0,0.0,0.222935085888,0.0,0.126627952435,0.0,0.0,0.0152153146711,0.0,0.267004186738,0.181424673885,0.0,0.0,0.0933562700708,0.0394056953528,0.0137885558289,0.0,0.0,0.0,0.0,0.123228534331,0.217340289378,0.0524105947164,0.0,0.0,0.239830373515,0.0,0.0,0.145090942259,0.267004186738,0.267004186738,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0652688235376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00863876711005,0.0,0.0,0.0,0.0,0.0,0.0,0.0358433504022,0.00964008969675,0.0,0.0,0.0,0.0,0.0,0.0,0.0366421864911,0.0,0.0,0.0,0.0,0.0,0.0,0.186672508818,0.0,0.0730604417321,0.0,0.0,0.0,0.0,0.0
22,0.0657868846893,0.148426330696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00870733598253,0.0,0.0,0.0,0.0,0.0,0.0657868846893,0.0277686537209,0.00971660641177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131612187402,0.0,0.0,0.0,0.169005178928,0.0,0.0,0.0,0.0,0.174957080401,0.0,0.0,0.0,0.0
23,0.0574384649346,0.0,0.0,0.0836501344223,0.0,0.0,0.0,0.0,0.0,0.0,0.00584334457257,0.0,0.0,0.0,0.0,0.0,0.0,0.0242447845123,0.0110373654998,0.0,0.0,0.0,0.0,0.0,0.173975015329,0.0,0.0,0.0,0.147558257083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158310117205,0.0,0.147558257083,0.0
24,0.0,0.0,0.128773857173,0.109203465847,0.0,0.0,0.0,0.132326250162,0.28996605513,0.167538650839,0.00992472735585,0.0,0.0,0.0,0.0,0.160170329387,0.12692501473,0.0411789640501,0.0144090451824,0.0,0.0,0.268884494389,0.0,0.128773857173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.083772776709,0.0,0.0,0.0,0.248994731479,0.0,0.0,0.0,0.0,0.0,0.00852239349831,0.0,0.0,0.0,0.0,0.0,0.083772776709,0.0,0.0123730908242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230891931296,0.0,0.0,0.0
26,0.0576953559353,0.130170474253,0.0,0.0645828737528,0.0,0.0,0.102956780407,0.0,0.0,0.0,0.0111701460922,0.0,0.0,0.145875052657,0.0,0.0,0.0,0.0243532182416,0.0110867296301,0.0,0.159018152221,0.0,0.0,0.0,0.0,0.0323904105707,0.150170612653,0.134319048364,0.0,0.102956780407,0.0,0.0896680378324,0.0,0.0,0.0953967355111,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010794758007,0.0,0.0,0.0,0.0,0.0,0.0,0.0344256725246,0.0120459822699,0.0,0.0,0.0,0.224787819808,0.0,0.0,0.0457870354622,0.0,0.0,0.0,0.145539549283,0.209521030556,0.0,0.0,0.0,0.0,0.0,0.224787819808,0.137651519299,0.0,0.0
28,0.0742934287448,0.0,0.0980659395204,0.0831623802559,0.0,0.0,0.0,0.0,0.220819615484,0.0980659395204,0.00983323421424,0.0,0.276447260898,0.0,0.0,0.0,0.0,0.0407993472955,0.0,0.0,0.0,0.204765246174,0.0,0.0980659395204,0.0,0.0,0.0,0.0,0.190858318912,0.0,0.0,0.0,0.0,0.0,0.0831623802559,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203821237486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295914367697,0.0,0.0,0.0,0.0,0.0,0.0,0.0864527970214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.13837621511,0.0,0.182654021645,0.0,0.0,0.0,0.0,0.187692768486,0.0,0.182654021645,0.0207939151223,0.0,0.0,0.268914553685,0.0,0.0,0.13837621511,0.0,0.0204379220162,0.0,0.381388236217,0.0,0.0,0.182654021645,0.0,0.0776849773775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154895198859,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100253156543,0.0,0.0,0.00978268217929,0.0,0.0,0.0,0.0,0.0,0.0739114909282,0.0311980512115,0.010916596371,0.0,0.0,0.0,0.0,0.0,0.0,0.0414942155785,0.0,0.0,0.18987712837,0.0,0.0,0.114870568997,0.0,0.0,0.107640518571,0.0,0.0,0.0,0.247035839499,0.0
32,0.0802135853699,0.180975405731,0.105880435787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106168067006,0.181096145619,0.0,0.0,0.0,0.171339460048,0.0802135853699,0.0440504898296,0.0,0.0,0.0,0.0,0.221082198416,0.105880435787,0.186743149047,0.0450322373675,0.208781505249,0.0,0.0,0.14314033358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135382337565,0.0,0.0
33,0.0776549670942,0.175202730461,0.0,0.086925210094,0.230810991819,0.142533471451,0.0,0.105330787874,0.230810991819,0.10250310741,0.0126562978492,0.134754478855,0.0,0.15091141784,0.0,0.0,0.0776549670942,0.0327781730528,0.0114695011739,0.0,0.0,0.214030214008,0.0,0.10250310741,0.0,0.0567194675853,0.155355282899,0.0,0.0,0.0,0.199494043082,0.0,0.0,0.288955609009,0.086925210094,0.0,0.0,0.0,0.0,0.0
34,0.0648944121817,0.146412761879,0.0,0.0945085546495,0.192883265548,0.119111837815,0.0,0.0880224384803,0.192883265548,0.111445465797,0.0105765676048,0.112611118404,0.0,0.126113088688,0.0,0.0,0.0648944121817,0.027391940944,0.00958478980226,0.0,0.0,0.17885996797,0.0,0.0856594130563,0.0,0.047399112329,0.129826721204,0.151078982824,0.0,0.0,0.16671243507,0.0,0.0,0.241473341563,0.0945085546495,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.121665357456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00937686831714,0.0,0.0,0.0,0.0,0.0,0.0,0.0389058267789,0.0,0.254041688603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214583287388,0.0,0.0,0.0,0.143250436673,0.0,0.0,0.0,0.0,0.0,0.155565476952,0.0,0.0
36,0.0,0.0,0.0,0.0928684562696,0.0,0.0,0.0,0.112532459306,0.0,0.0,0.00844015436033,0.0,0.0,0.0,0.0,0.0,0.0,0.0350192806835,0.0122536933423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.132425885642,0.0,0.0,0.0,0.393604570978,0.0,0.23631265649,0.179621772973,0.393604570978,0.174799697789,0.0134719839922,0.0,0.0,0.257350932062,0.0,0.217417772414,0.0,0.0558969858422,0.0195590688872,0.364988122521,0.0,0.0,0.0,0.0,0.0,0.0743444378945,0.0,0.0,0.0,0.23631265649,0.0,0.20581152731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0758975752179,0.0,0.100183382929,0.0849580254594,0.0,0.0,0.0,0.0,0.225587560824,0.100183382929,0.00772123149054,0.0,0.282416320424,0.0,0.0,0.0,0.0,0.0416802883178,0.0,0.0,0.0,0.209186544975,0.0,0.100183382929,0.0,0.0,0.0,0.0,0.194979338823,0.0,0.0,0.0,0.0,0.0,0.0849580254594,0.0,0.0,0.128097891413,0.0,0.0
39,0.0,0.186906581008,0.109350495271,0.092731967015,0.0,0.152054958037,0.0,0.0,0.0,0.0,0.0124488083907,0.0,0.0,0.16099256598,0.0,0.0,0.0828424554781,0.0,0.0122356840253,0.0,0.228327808747,0.0,0.0,0.0,0.192863352753,0.0,0.0,0.0,0.212820596036,0.0,0.0,0.128750751452,0.0,0.0,0.120647070643,0.0,0.0,0.0,0.212820596036,0.0
40,0.0,0.0,0.130771224301,0.0,0.0,0.0,0.176790325143,0.0,0.0,0.0,0.0100786663976,0.171916819159,0.0,0.0,0.0,0.162654676427,0.0990705099241,0.0544060519137,0.0,0.0,0.0,0.0,0.0,0.0,0.230643461648,0.0,0.0,0.0,0.0,0.0,0.0,0.200321939914,0.0,0.0,0.0,0.0,0.0,0.167208548969,0.0,0.29446361915
41,0.0901613184448,0.203419172844,0.0,0.0,0.0,0.0,0.16089196286,0.0,0.0,0.0,0.0146945976982,0.0,0.0,0.227960931388,0.0,0.0,0.117302579745,0.0380571058007,0.0133166671295,0.0,0.0,0.0,0.0,0.0,0.0,0.0658541516446,0.180375289021,0.0,0.0,0.0,0.0,0.140125463866,0.0,0.0,0.100924536336,0.0,0.0,0.0,0.0,0.0
42,0.0841104501551,0.0,0.0,0.0941513315171,0.0,0.0,0.0,0.0,0.169247030328,0.0,0.00753667506228,0.0,0.0,0.0,0.0,0.0,0.0,0.0240352870765,0.0124229645944,0.0,0.0,0.0,0.0,0.0,0.0,0.0319675538925,0.113917539495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146283216817,0.0
43,0.0,0.0,0.0,0.0,0.0,0.214729258053,0.0,0.0,0.0,0.0,0.0119015156729,0.0,0.226517642543,0.0,0.0,0.0,0.0792004143134,0.0,0.0116977609924,0.0,0.0,0.0,0.0,0.1045430689,0.184384412024,0.0444634389613,0.0,0.184384412024,0.0,0.0,0.203464265795,0.12309042265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0900254958971,0.0,0.0,0.184910469372,0.0,0.0925089653492,0.0,0.0,0.00902700561213,0.118350936764,0.195061837327,0.0,0.0,0.111974694613,0.100742767774,0.0,0.0131057032665,0.0,0.0,0.0,0.187976507638,0.0900254958971,0.0,0.0382889385583,0.0,0.0,0.175209811787,0.0,0.0,0.105997235932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110160482168,0.0,0.0,0.0107494369547,0.0,0.0,0.0,0.0,0.0,0.0,0.034281138696,0.0119954080383,0.22384406354,0.0,0.0,0.0,0.107203145101,0.0,0.0593202046962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0601500682903,0.0,0.0,0.0673306231263,0.0,0.0,0.0,0.0,0.0,0.0,0.00611920209714,0.0,0.0,0.0,0.0,0.0,0.0,0.033032309418,0.00888405860801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875991603141,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.148485140536,0.0,0.0,0.0,0.200737864272,0.0,0.0,0.0,0.0,0.195204206352,0.0,0.0,0.0,0.184687438825,0.112490333158,0.0474821862013,0.0166146230755,0.0,0.0,0.0,0.310042370509,0.0,0.0,0.0631525365804,0.0,0.0,0.0,0.0,0.0,0.174828411852,0.0,0.0,0.125919129313,0.299162672858,0.0,0.189858166621,0.0,0.0
48,0.0,0.0,0.184396569046,0.0,0.0,0.0,0.249286718627,0.189483386305,0.0,0.184396569046,0.0,0.0,0.0,0.0,0.0,0.229354465653,0.13969634544,0.0589658479944,0.0206329029292,0.0,0.0,0.0,0.0,0.0,0.0,0.0784261039851,0.0,0.0,0.0,0.249286718627,0.0,0.217111013268,0.0,0.0,0.0,0.0,0.0,0.235775744319,0.0,0.0
49,0.0,0.0,0.132870154885,0.0,0.0,0.0,0.179627880748,0.0,0.0,0.0,0.0102404330345,0.174676153039,0.0,0.0,0.0,0.165265349202,0.100660631332,0.0424888673174,0.0148673970569,0.0,0.0,0.0,0.277437712903,0.0,0.0,0.056511293228,0.0,0.0,0.0,0.0,0.0,0.156443116646,0.0,0.0,0.112677229212,0.26770214538,0.0,0.169892313225,0.0,0.0
50,0.138370940635,0.0,0.182647059436,0.0,0.0,0.0,0.0,0.187685614216,0.0,0.182647059436,0.022551858611,0.0,0.0,0.268904303491,0.0,0.0,0.138370940635,0.0,0.0204371429856,0.0,0.381373698873,0.0,0.0,0.182647059436,0.0,0.0776820162656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154889294731,0.0,0.0,0.0,0.0,0.0
